"b_HabitatMed_1","b_HabitatHigh_1","b_TrailCondMed_1","b_TrailCondHigh_1","b_CrowdingMed_1","b_CrowdingLow_1","b_cost_1","asc_optout_1","b_HabitatMed_2","b_HabitatHigh_2","b_TrailCondMed_2","b_TrailCondHigh_2","b_CrowdingMed_2","b_CrowdingLow_2","b_cost_2","asc_optout_2","delta_2","logLike"
13.171190893973,11.448640239057,-4.44523470056411,0.857978397078126,8.68978617113317,-4.58231501815752,-0.0200497208981529,-4.96063672624393,-0.26589222967182,-0.00454781347676151,0.689543037566549,0.963855201889257,-0.046636860583989,0.35411619786626,-0.0119067617913908,-1.39559224880146,1.28798167409212,-4758.75502176506
18.8251333537133,17.5675456796109,-6.08204180576026,1.26542680772679,12.9979867836151,-6.93884157801235,0.0164130140827534,-6.39954277519887,-0.254530900501208,-0.000174267278804036,0.693054591207156,0.977414901465765,-0.00404304141576569,0.378147245162166,-0.0123238154891373,-1.38282868052066,1.33303965936705,-4758.40771166903
18.5956822962574,17.9042232369565,-6.12967198476268,1.25264116949441,15.0379842289306,-6.83260878182569,0.017993502097574,-6.37461264673411,-0.255032506126616,-0.0159731389782045,0.68623507486328,0.997537696258178,-0.0592107954181309,0.361035150009816,-0.0116806310868808,-1.37768974320314,1.29024444917981,-4758.2112794008
19.5096792706772,18.6945458981399,-6.20760437650225,1.24956964354676,14.6946646544263,-6.88993239391992,0.0176263014207057,-6.4271376347068,-0.264667936969691,-0.0111886434704845,0.693119011064486,0.995709330451746,-0.0393431067390968,0.364200838962322,-0.0118476367878362,-1.37888782399849,1.30631031423122,-4758.02385961415
20.3373559530901,19.7160837511268,-6.16051920041738,1.29709463253048,14.6515006956787,-6.86943876203396,0.0226753629442121,-6.32825580412488,-0.267100711235781,-0.0169689010975404,0.697946344930321,1.00129922150691,-0.0477168412909986,0.365329483817059,-0.0118837651731443,-1.37740264719615,1.28964998220588,-4757.94974389867
20.3560399337197,19.7636181363495,-6.15486834135044,1.30568406353242,15.1056077196463,-6.8694168177974,0.0231961634365945,-6.32065572600744,-0.266586282956922,-0.0178197488426282,0.697950544006027,1.00121136059745,-0.0515641791972782,0.365404047822393,-0.0118766683892043,-1.37741301099472,1.28393860359356,-4757.94760366132
20.4386666275385,19.8619395173072,-6.14924830695671,1.31488505606601,14.9496977135805,-6.86993727763129,0.0238458013283159,-6.30683433044302,-0.267351731542449,-0.0182072976590962,0.698578225132602,1.00184890952603,-0.0511730570682638,0.365606541407864,-0.0118864160692552,-1.3774667001441,1.28390364276529,-4757.94517684897
21.9133382314825,21.3605849657148,-6.25506481334656,1.33686004880736,15.8452899625064,-6.99029491197669,0.0249714988324877,-6.39643805104114,-0.267409113343689,-0.0179853925131154,0.698133885832772,1.00245127671901,-0.0496211574810981,0.364900409735569,-0.0118754590835767,-1.37767182206728,1.28828187109835,-4757.93124371773
24.1875084295615,23.6777187513699,-7.25056443357605,1.36778054411061,17.5557285449408,-8.00840490884918,0.0267887245863666,-7.37115673114331,-0.266829972601883,-0.017276236056778,0.697813351248777,1.00190492079193,-0.0487947752876816,0.364857926527744,-0.0118772753368356,-1.37778995014796,1.29000059721194,-4757.92031439666
26.1270506039564,25.614415647152,-7.82778480789487,1.37010204039801,18.8532234044439,-8.58864008384387,0.0268117593192071,-7.94857957547632,-0.266810377961588,-0.0173369759118975,0.697743808509226,1.00225263863854,-0.0486307567549031,0.364772772906441,-0.011874232623185,-1.37768053391053,1.29071326098989,-4757.91566346694
